autor,campus,grau,degree_cent,betweenness,closeness,eigenvector,pagerank
WENDELL BENTO GERALDES,CÂMPUS LUZIÂNIA,2,0.0024813895781637717,0.0,0.10531638045869546,9.304095863811525e-05,0.0013376180998768026
ERNANE ROSA MARTINS,CÂMPUS LUZIÂNIA,3,0.0037220843672456576,0.005206294406855417,0.1054001643731415,7.385067100555711e-05,0.0013416623605015116
ULISSES RODRIGUES AFONSECA,CÂMPUS LUZIÂNIA,3,0.0037220843672456576,0.008646332629502335,0.12370495482449942,0.0014398885198161732,0.0014732825745077483
EDUARDO NORONHA DE ANDRADE FREITAS,CÂMPUS GOIÂNIA,6,0.007444168734491315,0.00827114268882112,0.14808644554810604,0.0001977266665108947,0.002019807644406578
KENYO ABADIO CROSARA FARIA,CÂMPUS INHUMAS,2,0.0024813895781637717,0.0,0.14693679107250152,0.00019715157800721063,0.0011149565213031218
THAIS AUGUSTO MARINHO,CÂMPUS GOIÂNIA OESTE,15,0.018610421836228287,0.0009895349646902442,0.1407450495223501,7.578748086423781e-06,0.0018939885151757862
T.A. Marinho,CÂMPUS GOIÂNIA OESTE,10,0.012406947890818858,0.014801971331724902,0.14044665012406948,3.7601000413436487e-06,0.0008887135439393532
ANA MERCEDES MORALES CARRERA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,1.0542349160818154e-24,0.0012391573729863693
MIGUEL GENARO PERALTA SANCHEZ,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,1.0542349160818154e-24,0.0012391573729863693
MARLEI DE FATIMA PEREIRA,CÂMPUS APARECIDA DE GOIÂNIA,4,0.004962779156327543,0.0021521936557058825,0.10812405327832333,2.7645598056404735e-12,0.001696304760626428
RENATO COSTA ARAUJO,CÂMPUS APARECIDA DE GOIÂNIA,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1106417157962172e-29,0.0018136111454467932
STEPHANE NASCIMENTO SEVERO,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
MARINA AUGUSTA MALAGOLI DE ALMEIDA,CÂMPUS JATAÍ,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
TATIANA APARECIDA ROSA DA SILVA,CÂMPUS ITUMBIARA,10,0.012406947890818858,0.02485770459643758,0.12440188414745433,8.389791685714295e-06,0.001534125910817797
SONIA FERREIRA DE JESUS,CÂMPUS ITUMBIARA,3,0.0037220843672456576,0.0,0.1058492729297248,1.1908088124904826e-07,0.0013305299006637226
LUCIENE CORREIA SANTOS DE OLIVEIRA,CÂMPUS ITUMBIARA,5,0.006203473945409429,0.005203211935329747,0.10590568074903187,6.315110689157535e-08,0.0022710185341165974
MARIA EUGENIA DE OLIVEIRA FERREIRA,CÂMPUS CIDADE DE GOIÁS,2,0.0024813895781637717,0.0,0.0057632274073481145,1.9616570411739075e-17,0.0006253570031007751
IARA JAIME DE PINA,CÂMPUS CIDADE DE GOIÁS,3,0.0037220843672456576,6.164943051338563e-05,0.008507621410847217,3.341170249177506e-16,0.0016311894300443264
MALONI MONTANINI MAFEI CESAR,CÂMPUS CIDADE DE GOIÁS,2,0.0024813895781637717,0.0,0.0057632274073481145,1.9616570411739075e-17,0.0006253570031007751
RICARDO FREIRE GONCALVES,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
CARLOS ROBERTO DA SILVEIRA JUNIOR,CÂMPUS GOIÂNIA,16,0.019851116625310174,0.029966005502157243,0.15766125341178763,0.0076749195734423575,0.003813498844831676
RENATO ARAUJO TEIXEIRA,CÂMPUS INHUMAS,3,0.0037220843672456576,0.0026905594022263468,0.12908867159828405,5.550402135678144e-05,0.0008191354918500847
WESLEI SILVA DE ARAUJO,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.00016358578750341767,0.12900487499224816,5.53963050476832e-05,0.0006575222296462816
ILDEU LUCIO SIQUEIRA,CÂMPUS GOIÂNIA,8,0.009925558312655087,0.015476626971991465,0.13337718786950223,0.00014939619349691374,0.0023901840558719968
Cloves Ferreira Junior,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.12879585866854068,0.00010655522414728266,0.00043522134193902285
Thiago Ferraz do Nascimento,CÂMPUS CIDADE DE GOIÁS,2,0.0024813895781637717,0.0009489629902231999,0.12900487499224816,5.550134685595513e-05,0.00046385635874351494
ARQUIMEDES LOPES DA SILVA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.12879585866854068,5.327761207364133e-05,0.00031054747394348916
LYNWOOD LIVI DE SOUZA,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
THIANE MARQUES TORQUATO,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
JOAO BATISTA TAVARES JUNIOR,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.09407432422511634,1.552242865355291e-09,0.0006770349101720633
JOAO BATISTA RAMOS CORTES,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.0034801103524806187,0.10859672673527777,1.1180603867341553e-07,0.0017354710765992458
EWERTON RODRIGO GASSI,CÂMPUS ANÁPOLIS,1,0.0012406947890818859,0.0,0.0012406947890818859,2.9741125665444535e-28,0.0012391573729863693
KELLEN CHRISTINA MALHEIROS BORGES,CÂMPUS ANÁPOLIS,1,0.0012406947890818859,0.0,0.0012406947890818859,2.9741125665444535e-28,0.0012391573729863693
WANDERLEY AZEVEDO DE BRITO,CÂMPUS APARECIDA DE GOIÂNIA,6,0.007444168734491315,0.0045058208918799,0.135099938766525,2.2849753808650214e-09,0.0019792080991974095
SUZANA MEDEIROS DE SOUZA AGUIAR,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.11333447956975096,1.5858849456763763e-11,0.00042621817548292037
WALLACE PEREIRA SANT ANA,CÂMPUS URUAÇU,10,0.012406947890818858,0.015746292091739333,0.1416479044373188,4.8595496490960055e-09,0.003531500985015687
FERNANDA ELINE DE OLIVEIRA,REITORIA,1,0.0012406947890818859,0.0,0.11333447956975096,1.5858849456763763e-11,0.00042621817548292037
CRISTIANA FERREIRA FRANCO,CÂMPUS INHUMAS,1,0.0012406947890818859,0.0,0.11281976152458603,1.1195284562561726e-11,0.0003249797553212722
MARIA APARECIDA RODRIGUES DE SOUZA,CÂMPUS INHUMAS,11,0.013647642679900745,0.008168023377554373,0.13436917506799076,1.6091226678445894e-09,0.004909662860967687
SUELENE VAZ DA SILVA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.008658662515605011,0.07117908664955527,2.4449693315873184e-17,0.001168670313847987
RODRIGO MARCIEL SOARES DUTRA,CÂMPUS SENADOR CANEDO,3,0.0037220843672456576,0.00359032013748966,0.10157526702047448,1.87207690693042e-06,0.001110694346463109
FERNANDA KELEY SILVA PEREIRA NAVARRO,CÂMPUS ÁGUAS LINDAS DE GOIÁS,2,0.0024813895781637717,0.0,0.10067477706461919,1.8719879315887599e-06,0.0008201965567619714
ALESSANDRO SILVA DE OLIVEIRA,CÂMPUS ANÁPOLIS,11,0.013647642679900745,0.0813355697157554,0.1706586603053313,2.6824364085507893e-05,0.0026808160385772507
LIDIANE DE LEMOS SOARES PEREIRA,CÂMPUS ANÁPOLIS,10,0.012406947890818858,0.013965324715305441,0.14748201107648112,1.912891952682301e-07,0.003344251643928068
LUCIANA DE OLIVEIRA FROES GOMES,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.10062380249395357,5.749154608074589e-10,0.0003489055668053527
JULLYANA BORGES DE FREITAS,CÂMPUS GOIÂNIA OESTE,4,0.004962779156327543,0.001741596412003144,0.11741920822780401,8.257734355637517e-08,0.0011508274564900741
RODRIGO FERREIRA MARINHO,CÂMPUS JATAÍ,6,0.007444168734491315,0.020945135170458106,0.115240365280115,4.82509678774379e-11,0.001726623999133669
LIDIAINE MARIA DOS SANTOS,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.02765462607749609,0.11666099790170725,5.162056932733897e-09,0.0017362341295382242
DANIELLA DE SOUZA BEZERRA,CÂMPUS INHUMAS,2,0.0024813895781637717,0.001741596412003144,0.09217625692280071,1.8302882625149484e-15,0.001188619589658061
WALMIR BARBOSA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.006941725875807222,0.1060186769408153,2.628984307260051e-13,0.001464867445234836
VICTOR FERNANDO DE MATOS,CÂMPUS ITUMBIARA,1,0.0012406947890818859,0.0,0.003101736972704715,3.15860747503541e-25,0.0012606707941019257
DALVA RAMOS DE RESENDE MATOS,CÂMPUS ITUMBIARA,4,0.004962779156327543,2.465977220535425e-05,0.005169561621174525,3.775301762137628e-25,0.002529256857794025
SEBASTIAO GONCALVES LIMA JUNIOR,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.001741596412003144,0.11655836359270282,9.668542946785963e-06,0.0014102735966410461
PAULO ROSA DA MOTA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.002813885779555971,0.11914389084266085,8.529963847100761e-05,0.0006498582068747607
PAULO VINICIUS DA SILVA RESENDE,CÂMPUS GOIÂNIA,6,0.007444168734491315,0.005454278042405626,0.13217958757935372,0.00023662563261248585,0.0018501956466039408
DANILO DOS SANTOS OLIVEIRA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.002884206532236144,0.11652419227532003,2.68011024441362e-06,0.0009013739334444472
MARCELO ESCOBAR DE OLIVEIRA,CÂMPUS ITUMBIARA,19,0.02357320099255583,0.014369950853196279,0.15854169120507244,0.010493037082179399,0.0027970559458520444
MARCOS ANTONIO ARANTES DE FREITAS,CÂMPUS ITUMBIARA,19,0.02357320099255583,0.0019666167769214786,0.15489634444704467,0.05135499773840669,0.005346747570698879
ERIC NERY CHAVES,CÂMPUS ITUMBIARA,13,0.016129032258064516,0.0002253925784588669,0.1544749397011724,0.016978378717465454,0.0028246209374390816
Luis Gustavo Wesz de Silva,CÂMPUS ITUMBIARA,14,0.017369727047146403,0.001848263935459349,0.15544154080997913,0.010088322858221133,0.002186092379388462
CARLOS ANTUNES DE QUEIROZ JUNIOR,CÂMPUS ITUMBIARA,10,0.012406947890818858,4.511721903291024e-05,0.15429503876207942,0.008267172726534098,0.0011967205519904703
DEBORA CALDAS MARQUES DE MATOS,CÂMPUS GOIÂNIA OESTE,2,0.0024813895781637717,7.706178814173204e-05,0.13074474337207784,3.4949807886828433e-07,0.00032348837853487904
HELLEN DA SILVA CINTRA DE PAULA,CÂMPUS GOIÂNIA OESTE,15,0.018610421836228287,0.007885945617863,0.1407450495223501,1.1552089357297873e-05,0.0026953110304707515
KARLA DE ALELUIA BATISTA,CÂMPUS GOIÂNIA OESTE,29,0.03598014888337469,0.034642830843992965,0.16026774993996637,3.8762165580673344e-05,0.007300906511791831
SIRLON THIAGO DINIZ LACERDA,CÂMPUS FORMOSA,2,0.0024813895781637717,0.0,0.1255810489261032,1.240549289865999e-08,0.0006238552848159964
SIRLON DINIZ DE CARVALHO,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.0002764071788315429,0.135099938766525,5.1309658964477934e-08,0.002332825389762219
DULCINEIA GONCALVES FERREIRA PIRES,CÂMPUS SENADOR CANEDO,5,0.006203473945409429,0.00437547298928555,0.15049754632757162,1.6846686201447309e-06,0.0014561793651868271
LUCAS MANOEL ANDRADE,CÂMPUS CIDADE DE GOIÁS,6,0.007444168734491315,0.0041080807770328505,0.13926559910690842,4.797562291473381e-09,0.0021222862375618757
LUCIANA CAMPOS DE OLIVEIRA DIAS,CÂMPUS FORMOSA,7,0.008684863523573201,0.014447433584904187,0.13734071176610801,3.4280584256440213e-07,0.0016871147546551354
LAUCE NORIYO DE MORAES NOZAKI,REITORIA,5,0.006203473945409429,0.0025745355546428097,0.13907068574216816,4.730379037066767e-09,0.0015186147187652098
Mad Ana Desiree Ribeiro de Castro,REITORIA,5,0.006203473945409429,0.004825444532503829,0.12674235326885097,2.4779622012226237e-09,0.0012121555901760696
ELIEZER ALVES TEIXEIRA,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.0,0.06904012851330843,3.0208386003643665e-14,0.0009720322303190731
FABIO DA SILVA MARQUES,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.001741596412003144,0.07652368499251379,1.449484851045623e-12,0.002172648169709669
CHRISTIANE BORGES SANTOS,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.0034739454094292804,0.07652368499251379,1.449484851045623e-12,0.0021284758335427343
CARLOS AUGUSTO DA SILVA CABRAL,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.09979011294278599,1.8069597356962134e-06,0.0004063520120316277
ARINEIA NOGUEIRA DE ASSIS,CÂMPUS SENADOR CANEDO,3,0.0037220843672456576,0.001741596412003144,0.11628555291138577,0.0002603001580727846,0.0007781590790381348
Paulo Winicius Teixeira de Paula,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LEANDRO VIANA DE ALMEIDA,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
RONIVON SOARES PEREIRA,CÂMPUS SENADOR CANEDO,2,0.0024813895781637717,6.164943051338563e-06,0.002791563275434243,1.6201304399311172e-27,0.0017363165605668598
DIEGO BORJA FERREIRA,CÂMPUS ANÁPOLIS,2,0.0024813895781637717,6.164943051338563e-06,0.002791563275434243,8.752478132805367e-28,0.0013085284230292145
VALDEIR FRANCISCO DE PAULA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0018610421836228288,1.4160182318702306e-27,0.0011697863229435245
ALAN DE FREITAS OLIVEIRA,CÂMPUS ANÁPOLIS,2,0.0024813895781637717,0.005206294406855417,0.11748862543633361,1.1444115867893671e-08,0.0005510436761125929
SELMA MARIA DA SILVA,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.0069293959897045445,0.1407450495223501,1.6487680033111246e-06,0.0004936077148530223
Mariana Rocha Maximiano,CÂMPUS LUZIÂNIA,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1700105194079058e-27,0.0018136111454467928
CHESTERTON ULYSSES ORLANDO EUGENIO,CÂMPUS LUZIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,5.232446452666228e-28,0.0006965781931534234
L.S. Santos,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,1.0464892836242116e-27,0.0012072827803588915
CARMENCITA FERREIRA SILVA ASSIS,CÂMPUS JATAÍ,4,0.004962779156327543,1.3724337507146564e-05,0.11514021432535243,1.0108645482216193e-11,0.0008028140781918571
ARIANNY GRASIELLY BAIAO MALAQUIAS,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.0027155111772037607,0.1371984880397365,4.366407665223712e-09,0.001095573586415658
ALINE MOTA DE MESQUITA ASSIS,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.002257757716760391,0.1454314013359373,2.8480356993856183e-07,0.0012482239619708093
JOANA PEIXOTO,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.0018923270113874744,0.13569956293995103,1.1483584749560904e-08,0.002339889823217964
ALEXANDRE BELLEZI JOSE,CÂMPUS ANÁPOLIS,4,0.004962779156327543,0.00320200028690696,0.12534343104734044,1.4318406411382469e-09,0.0015099395004005884
MILENA BRUNO HENRIQUE GUIMARAES,CÂMPUS INHUMAS,2,0.0024813895781637717,0.0,0.11659255495779307,8.579398587440494e-11,0.0013627017485300097
MARIA DO CARMO DOS REIS,CÂMPUS VALPARAÍSO DE GOIÁS,1,0.0012406947890818859,0.0,0.10638758561325391,9.939187687198767e-12,0.0003463060711864454
MOISES GREGORIO DA SILVA,CÂMPUS APARECIDA DE GOIÂNIA,3,0.0037220843672456576,0.0007688112236667361,0.13446008790633174,0.00043028606163584106,0.00030306444827963
FELIPPE DOS SANTOS E SILVA,CÂMPUS SENADOR CANEDO,8,0.009925558312655087,0.006004399083750729,0.14953499618175944,0.009405205630358042,0.0005928165288668937
CASSIO XAVIER ROCHA,CÂMPUS ITUMBIARA,9,0.011166253101736972,0.00218219407901078,0.14333358090555953,0.0029250214616327835,0.0008730434252427676
VINICIU FAGUNDES BARBARA,CÂMPUS GOIÂNIA,8,0.009925558312655087,0.011477909841210603,0.1247533018992833,6.995242449380524e-06,0.003973672449644187
ROSANGELA MENDANHA DA VEIGA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.000981126767307073,0.12210876185902199,2.102182379910052e-06,0.0015260804821945557
ROSANA GONCALVES BARROS,CÂMPUS GOIÂNIA,8,0.009925558312655087,0.00039241163444450725,0.12518551806334383,7.672964710836383e-06,0.004412213666582161
MARCO AURELIO CAMPOS PAIVA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.10994855320916089,3.7927481328609456e-07,0.0004514484459390027
CLAUDIO AFONSO FLEURY,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.004255586796159827,0.1303160720823333,5.46553042934641e-05,0.0012497106826215884
ALECIA MARIA GONCALVES,CÂMPUS URUAÇU,7,0.008684863523573201,0.019873080093142675,0.14484840373582966,5.190429149358325e-05,0.002901384808032006
VINICIUS CARVALHAES,CÂMPUS GOIÂNIA,8,0.009925558312655087,0.0048334425632222,0.13487072271839723,0.00916583746967336,0.0012147371730071913
JULIO CEZAR PEDROSA DA SILVA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.00019916537455800436,0.11968202946435309,0.00023104888312285818,0.0009423558335094366
DEBORA DE LIMA BRAGA,CÂMPUS JATAÍ,3,0.0037220843672456576,0.001741596412003144,0.11787189200804168,7.502143666403368e-05,0.0008631083537802902
NOLAN RIBEIRO BEZERRA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.0026352844645609634,0.12214628760022023,0.00014568581529888315,0.0009749072728428025
KAMILLA FONSECA LEMES GARCIA,CÂMPUS JATAÍ,4,0.004962779156327543,0.004862909414101559,0.11434523010676541,6.4440757930206076e-12,0.0011828743273657244
LEILA ALVES MARTINS,CÂMPUS JATAÍ,2,0.0024813895781637717,0.0,0.10014210628649953,2.1150437180247042e-13,0.000655680325315923
ELIANE RAIMANN,CÂMPUS JATAÍ,3,0.0037220843672456576,0.000236354842646167,0.10675907060196525,2.3959996927460544e-11,0.001027972231668516
GUSTAVO DE CASTRO LOPES,CÂMPUS SENADOR CANEDO,3,0.0037220843672456576,0.012061711079943898,0.11269181169580851,4.244951375968321e-06,0.000846061424977423
RENATO OLIVEIRA ABREU,CÂMPUS JATAÍ,3,0.0037220843672456576,0.0003280215236178518,0.1108995591102446,1.9591390535826835e-11,0.0007661878933203031
DAVI TAVEIRA ALENCAR ALARCAO,CÂMPUS GOIÂNIA OESTE,3,0.0037220843672456576,0.0034770278809549493,0.09175069710321251,5.125707381300403e-07,0.0010901448567630923
ALESSANDRO RIBEIRO DE SOUSA,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.0,0.12355114076814316,0.0003088773298949639,0.0006201832301495145
NEEMIAS CINTRA FERNANDES,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.0,0.12355114076814316,0.0003088773298949639,0.0006201832301495145
GIOVANNI DE ARAUJO BOGGIONE,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.005136892093413833,0.1264600763127956,1.546053408886308e-05,0.0015294627678823286
PATRICIA AZEVEDO DOS SANTOS,CÂMPUS ANÁPOLIS,2,0.0024813895781637717,0.0,0.10721985968468212,2.1763027781172125e-07,0.0009693748298716517
ERIKA GONCALVES PIRES,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.0,0.10721985968468212,2.1763027781172125e-07,0.0009693748298716517
NILTON RICETTI XAVIER DE NAZARENO,CÂMPUS GOIÂNIA,2,0.0024813895781637717,4.623707288503922e-06,0.10791855005460674,7.475731826326542e-07,0.0005149365537955239
JOAO PAULO MAGNA JUNIOR,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.0009077878643096033,0.12731070462880098,1.6196199726675576e-05,0.0008278463745512094
THIAGO WEDSON HILARIO,REITORIA,6,0.007444168734491315,0.004427763870461891,0.13767371660932337,5.880401325417223e-08,0.0017342013779203843
WANDERLUBIO BARBOSA GENTIL,CÂMPUS JATAÍ,2,0.0024813895781637717,0.001741596412003144,0.09826057351078285,1.185575148976716e-13,0.0006890677404585218
CELSO DE CARVALHO BRAGA,CÂMPUS JATAÍ,5,0.006203473945409429,0.0034929539838375744,0.11418098817900506,5.538611736228353e-12,0.0022262600048494176
Isabel Rodrigues da Rocha,CÂMPUS JATAÍ,2,0.0024813895781637717,0.0,0.09826057351078285,3.4913807337124716e-13,0.0014676424627723052
FRANCIELLE QUEIROZ SOARES,CÂMPUS INHUMAS,3,0.0037220843672456576,0.003767044453394437,0.12993266422069846,0.0003046176219235958,0.0009017841590865403
ROGERIO FERREIRA DA COSTA,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.0,0.12080973247754304,0.0001526264403843396,0.0008164170898451307
MARIA ANGELICA PEIXOTO,CÂMPUS GOIÂNIA OESTE,1,0.0012406947890818859,0.0,0.11281976152458603,3.358585368768518e-11,0.000603192054067906
JOSE GABRIEL ANTUNES ASSIS,CÂMPUS JATAÍ,2,0.0024813895781637717,1.2329886102677126e-05,0.0038771712158808935,1.1416626441718636e-25,0.0010992024270995748
LARISSA GOULART RODRIGUES CARDOSO,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
ALCIANE BARBOSA MACEDO PEREIRA,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LEANDRO ALEXANDRE FREITAS,CÂMPUS INHUMAS,6,0.007444168734491315,0.005415749974272059,0.15532005465069035,0.000191474522743425,0.002408713827574296
ANDRE RODRIGUES COIMBRA,CÂMPUS GOIÂNIA OESTE,1,0.0012406947890818859,0.0,0.12722919969626012,1.3290368156987951e-06,0.0002882455754246185
RUBEN FRANCA XAVIER,CÂMPUS INHUMAS,2,0.0024813895781637717,8.630920271873988e-06,0.13333244543814712,5.411070105448008e-06,0.000675910513537856
RENATO WELMER VELOSO,CÂMPUS ÁGUAS LINDAS DE GOIÁS,4,0.004962779156327543,0.001741596412003144,0.1431786815025636,3.0439198945968962e-06,0.001512598111690266
LEONARDO RAMOS DA SILVEIRA,CÂMPUS ÁGUAS LINDAS DE GOIÁS,4,0.004962779156327543,0.014425469936046962,0.15328346311265584,3.4012369314280866e-06,0.0016358234732895517
KAMYLLA PEREIRA BORGES,CÂMPUS ANÁPOLIS,8,0.009925558312655087,0.0046231551441354435,0.14742730706643792,1.9569148122193666e-07,0.0031977251379570817
DAYANNA PEREIRA DOS SANTOS,CÂMPUS GOIÂNIA OESTE,9,0.011166253101736972,0.005912171398635269,0.1327091885980356,7.775180467238838e-09,0.0036928743486479123
LEOMAR RUFINO ALVES JUNIOR,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.09407432422511634,2.3283642980329365e-09,0.0009226155622841174
FABIO CAMPOS MACEDO,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.01598609842764694,0.1282555727173658,1.6098933957039098e-05,0.0011060833294128788
PAULO FRANCISCO DA CONCEICAO,CÂMPUS INHUMAS,1,0.0012406947890818859,0.0,0.12959374628337678,7.476616753344769e-10,0.0003534980191338302
Henrique Mesquita Tonha,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.12731070462880098,7.003939665580531e-05,0.00022626365806450576
LIANA DE LUCCA JARDIM BORGES,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0018610421836228288,3.8254868417465593e-28,0.000741998185405879
LUCILENE CANDIDA DOS SANTOS,CÂMPUS ITUMBIARA,1,0.0012406947890818859,0.0,0.0918567182461559,6.112331799410866e-10,0.00026888899319790625
ROGERIO PACHECO RODRIGUES,CÂMPUS ITUMBIARA,9,0.011166253101736972,0.004378671340571246,0.10565231787642654,8.286635622702563e-08,0.00244166931637634
ANA CRISTINA GOMES DE JESUS,CÂMPUS GOIÂNIA,3,0.0037220843672456576,9.093291000724381e-06,0.11703887510339123,1.752295830951868e-09,0.0008746964321263201
MAXWELL GONCALVES ARAUJO,CÂMPUS GOIÂNIA,7,0.008684863523573201,0.005425866976806788,0.14000141593910412,1.2481275143600144e-07,0.0019889338086683524
NILTON CEZAR FERREIRA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.00018399308120806864,0.1185751849197842,1.8058514001231827e-09,0.002205761917061683
VIVIANE BESSA FERREIRA,CÂMPUS URUAÇU,9,0.011166253101736972,0.05848160172098169,0.17161658888217468,0.006909387170302977,0.0014764810620000344
FERNANDO DA SILVA MARQUES,CÂMPUS URUAÇU,6,0.007444168734491315,0.01416681642739021,0.14869585478904476,4.90091350567857e-05,0.0012109444949110874
TATIELIH PARDIM DE OLIVEIRA XAVIER,CÂMPUS LUZIÂNIA,4,0.004962779156327543,1.537199192979597e-05,0.1426647594584051,4.900441320869879e-05,0.0007741258580501425
LEONARDO BERTOLINI LABRADA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0958899927264455,8.610638570117091e-14,0.0007270430131110033
ARIANDENY SILVA DE SOUZA FURTADO,REITORIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
PAULA CHRISTINA DE ABRANTES FIGUEIREDO,REITORIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
WALDEYR MENDES CORDEIRO DA SILVA,CÂMPUS FORMOSA,3,0.0037220843672456576,9.247414577007845e-06,0.0037220843672456576,3.655229832740821e-27,0.002388064917907217
IASMINI VIRGINIA OLIVEIRA LIMA,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0022332506203473945,2.984484014489304e-27,0.0011913454840451526
CLEYTON PEIXOTO DOS REIS JUNIOR,CÂMPUS LUZIÂNIA,1,0.0012406947890818859,0.0,0.0022332506203473945,1.4922420106991688e-27,0.0006886095449965539
DUELCI APARECIDO DE FREITAS VAZ,CÂMPUS GOIÂNIA,12,0.01488833746898263,0.05492232919642721,0.17288561107051614,1.7848976811640735e-05,0.0029082091908579554
UENDER BARBOSA DE SOUZA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.001741596412003144,0.13926559910690842,1.2475065526007275e-07,0.000932997073400787
ROSSELINI DINIZ BARBOSA RIBEIRO,REITORIA,3,0.0037220843672456576,6.164943051338563e-06,0.0037220843672456576,1.0193351932112017e-26,0.0019057370702348715
MILTON FERREIRA DE AZARA FILHO,REITORIA,2,0.0024813895781637717,0.0,0.002791563275434243,6.062673245859787e-27,0.0010275462082929173
HELEN BETANE FERREIRA PEREIRA,CÂMPUS SENADOR CANEDO,2,0.0024813895781637717,0.0,0.002791563275434243,6.062673245859787e-27,0.0010275462082929173
DANIEL ORDINE VIEIRA LOPES,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.11136565420317081,4.9426300696822183e-11,0.0007166196393337233
GERALDO WITEZE JUNIOR,CÂMPUS ANÁPOLIS,5,0.006203473945409429,0.0072686439987582,0.132311591162156,3.560687063798496e-09,0.0018730978727332249
SANDRO MORAIS PIMENTA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.00970871480155398,0.12210876185902199,4.645486761587177e-07,0.0012804040461574
